#  step      rmse_val    rmse_trn    rmse_e_val  rmse_e_trn    rmse_f_val  rmse_f_trn         lr
# If there is no available reference data, rmse_*_{val,trn} will print nan
 748700      5.82e-03    4.46e-03      1.96e-04    9.16e-05      1.18e-03    9.16e-04    1.1e-04
 748800      4.58e-03    6.52e-03      4.57e-04    6.54e-04      7.85e-04    1.12e-03    1.1e-04
 748900      4.93e-03    5.91e-03      1.33e-04    4.29e-04      1.01e-03    1.11e-03    1.1e-04
 749000      8.26e-03    5.05e-03      1.23e-05    2.93e-04      1.71e-03    9.86e-04    1.1e-04
 749100      7.64e-03    3.45e-03      4.59e-05    3.69e-05      1.58e-03    7.12e-04    1.1e-04
 749200      4.60e-03    9.50e-03      2.41e-04    2.90e-04      9.09e-04    1.93e-03    1.1e-04
 749300      5.98e-03    6.16e-03      1.35e-04    7.40e-05      1.22e-03    1.27e-03    1.1e-04
 749400      9.32e-03    8.01e-03      8.09e-04    5.79e-04      1.68e-03    1.51e-03    1.1e-04
 749500      7.46e-03    1.05e-02      4.04e-04    5.16e-05      1.47e-03    2.17e-03    1.1e-04
 749600      5.09e-03    5.85e-03      5.11e-05    2.74e-04      1.05e-03    1.17e-03    1.1e-04
 749700      6.40e-03    4.76e-03      1.10e-04    2.25e-04      1.32e-03    9.47e-04    1.1e-04
 749800      7.62e-03    6.25e-03      3.55e-04    2.11e-04      1.52e-03    1.27e-03    1.1e-04
 749900      4.81e-03    5.23e-03      1.07e-04    1.35e-04      9.86e-04    1.07e-03    1.1e-04
 750000      6.60e-03    7.86e-03      1.69e-04    4.12e-04      1.38e-03    1.59e-03    1.1e-04
 750100      5.05e-03    4.59e-03      3.70e-05    1.86e-05      1.07e-03    9.70e-04    1.1e-04
 750200      5.77e-03    5.59e-03      1.17e-04    7.55e-05      1.21e-03    1.18e-03    1.1e-04
 750300      4.68e-03    5.90e-03      2.23e-05    2.82e-05      9.89e-04    1.25e-03    1.1e-04
 750400      5.48e-03    7.01e-03      4.34e-04    3.26e-05      1.04e-03    1.48e-03    1.1e-04
 750500      5.74e-03    5.54e-03      5.87e-04    4.08e-04      9.96e-04    1.07e-03    1.1e-04
 750600      7.11e-03    1.04e-02      2.41e-04    2.71e-04      1.48e-03    2.19e-03    1.1e-04
 750700      8.01e-03    4.42e-03      9.27e-04    3.47e-04      1.29e-03    8.41e-04    1.1e-04
 750800      8.05e-03    4.52e-03      1.61e-05    6.08e-05      1.70e-03    9.54e-04    1.1e-04
 750900      7.77e-03    5.22e-03      1.04e-04    5.67e-04      1.64e-03    8.77e-04    1.1e-04
 751000      6.69e-03    4.30e-03      1.19e-04    5.64e-05      1.41e-03    9.08e-04    1.1e-04
 751100      4.94e-03    6.01e-03      3.11e-04    5.70e-05      9.79e-04    1.27e-03    1.1e-04
 751200      4.80e-03    2.46e-03      1.35e-05    2.16e-05      1.02e-03    5.19e-04    1.1e-04
 751300      5.06e-03    4.05e-03      6.13e-05    1.39e-04      1.07e-03    8.41e-04    1.1e-04
 751400      6.79e-03    4.77e-03      1.64e-04    2.55e-05      1.42e-03    1.01e-03    1.1e-04
 751500      6.05e-03    5.82e-03      9.94e-05    1.15e-04      1.28e-03    1.22e-03    1.1e-04
 751600      6.16e-03    9.82e-03      2.66e-04    7.29e-04      1.26e-03    1.89e-03    1.1e-04
 751700      5.78e-03    6.96e-03      7.28e-04    1.31e-04      8.66e-04    1.46e-03    1.1e-04
 751800      7.87e-03    7.70e-03      1.25e-04    1.97e-04      1.66e-03    1.61e-03    1.1e-04
 751900      4.37e-03    6.05e-03      2.96e-04    5.70e-04      8.55e-04    1.09e-03    1.1e-04
 752000      4.61e-03    8.77e-03      1.35e-05    1.94e-04      9.77e-04    1.84e-03    1.1e-04
 752100      9.94e-03    7.90e-03      3.31e-06    4.30e-04      2.10e-03    1.59e-03    1.1e-04
 752200      7.08e-03    4.64e-03      4.32e-04    2.66e-04      1.41e-03    9.31e-04    1.1e-04
 752300      6.05e-03    6.24e-03      7.87e-05    2.69e-04      1.28e-03    1.28e-03    1.1e-04
 752400      7.86e-03    5.50e-03      3.54e-04    5.59e-04      1.61e-03    9.59e-04    1.1e-04
 752500      5.92e-03    1.00e-02      4.31e-04    4.35e-04      1.14e-03    2.05e-03    1.1e-04
 752600      6.89e-03    5.74e-03      2.06e-04    3.97e-04      1.44e-03    1.12e-03    1.1e-04
 752700      4.49e-03    1.23e-02      8.40e-05    1.42e-04      9.45e-04    2.61e-03    1.1e-04
 752800      7.59e-03    4.65e-03      2.55e-04    2.42e-04      1.58e-03    9.41e-04    1.1e-04
 752900      8.35e-03    8.19e-03      3.04e-04    1.75e-04      1.73e-03    1.72e-03    1.1e-04
 753000      6.32e-03    6.03e-03      6.46e-04    4.90e-04      1.10e-03    1.14e-03    1.1e-04
 753100      4.46e-03    3.06e-03      2.21e-04    9.10e-05      9.06e-04    6.39e-04    1.1e-04
 753200      4.85e-03    6.39e-03      3.97e-04    3.22e-05      9.12e-04    1.35e-03    1.1e-04
 753300      6.40e-03    7.62e-03      3.38e-04    4.40e-04      1.29e-03    1.53e-03    1.1e-04
 753400      3.92e-03    4.35e-03      7.19e-06    1.53e-04      8.30e-04    9.03e-04    1.1e-04
 753500      4.03e-03    5.71e-03      1.88e-04    2.71e-04      8.23e-04    1.16e-03    1.1e-04
 753600      1.12e-02    4.89e-03      8.59e-04    4.97e-04      2.14e-03    8.51e-04    1.1e-04
 753700      3.96e-03    7.69e-03      3.93e-05    1.23e-05      8.37e-04    1.63e-03    1.1e-04
 753800      4.13e-03    6.23e-03      2.54e-04    3.32e-04      8.22e-04    1.26e-03    1.1e-04
 753900      6.47e-03    1.07e-02      4.84e-04    2.71e-04      1.24e-03    2.23e-03    1.1e-04
 754000      4.32e-03    8.60e-03      3.89e-04    3.73e-04      7.91e-04    1.77e-03    1.1e-04
 754100      3.81e-03    1.01e-02      8.17e-05    4.04e-04      8.01e-04    2.09e-03    1.1e-04
 754200      4.08e-03    4.55e-03      1.55e-04    9.49e-05      8.43e-04    9.57e-04    1.1e-04
 754300      5.50e-03    8.20e-03      5.24e-04    5.86e-04      9.84e-04    1.59e-03    1.1e-04
 754400      6.03e-03    8.11e-03      6.39e-04    4.27e-04      1.03e-03    1.64e-03    1.1e-04
 754500      5.69e-03    3.94e-03      1.91e-04    2.07e-04      1.18e-03    7.98e-04    1.1e-04
 754600      4.60e-03    7.64e-03      1.04e-05    2.91e-04      9.73e-04    1.58e-03    1.1e-04
 754700      3.96e-03    6.72e-03      1.83e-04    5.24e-05      8.10e-04    1.42e-03    1.1e-04
 754800      6.92e-03    5.92e-03      3.76e-04    1.55e-05      1.39e-03    1.25e-03    1.1e-04
 754900      4.81e-03    7.70e-03      1.68e-04    5.47e-04      9.99e-04    1.49e-03    1.1e-04
 755000      5.14e-03    5.82e-03      6.29e-05    3.51e-05      1.08e-03    1.23e-03    1.1e-04
 755100      6.11e-03    1.08e-02      6.53e-05    1.20e-06      1.29e-03    2.29e-03    1.1e-04
 755200      5.53e-03    5.93e-03      2.13e-04    6.96e-05      1.14e-03    1.25e-03    1.1e-04
 755300      8.30e-03    7.80e-03      9.75e-04    4.08e-04      1.32e-03    1.58e-03    1.1e-04
 755400      7.89e-03    7.31e-03      1.82e-04    3.25e-05      1.66e-03    1.55e-03    1.1e-04
 755500      6.93e-03    6.68e-03      5.63e-04    3.88e-04      1.31e-03    1.34e-03    1.1e-04
 755600      8.81e-03    7.32e-03      1.72e-04    5.36e-04      1.85e-03    1.41e-03    1.1e-04
 755700      5.44e-03    4.32e-03      4.08e-04    6.55e-05      1.05e-03    9.10e-04    1.1e-04
 755800      7.74e-03    5.34e-03      5.14e-04    4.61e-04      1.52e-03    9.89e-04    1.1e-04
 755900      6.22e-03    4.33e-03      4.22e-04    6.01e-05      1.22e-03    9.14e-04    1.1e-04
 756000      5.44e-03    9.55e-03      4.84e-04    2.82e-04      9.99e-04    1.99e-03    1.1e-04
 756100      6.32e-03    5.59e-03      5.65e-04    1.64e-04      1.16e-03    1.17e-03    1.1e-04
 756200      7.44e-03    6.70e-03      7.65e-04    2.41e-04      1.29e-03    1.39e-03    1.1e-04
 756300      5.64e-03    7.19e-03      5.08e-04    4.59e-04      1.03e-03    1.42e-03    1.1e-04
 756400      8.24e-03    7.48e-03      6.97e-04    1.01e-03      1.54e-03    1.04e-03    1.1e-04
 756500      7.54e-03    7.51e-03      4.28e-04    8.86e-04      1.51e-03    1.19e-03    1.1e-04
 756600      6.93e-03    4.21e-03      6.60e-04    1.13e-04      1.24e-03    8.80e-04    1.1e-04
 756700      7.87e-03    4.76e-03      3.47e-04    1.63e-04      1.61e-03    9.89e-04    1.1e-04
 756800      4.32e-03    5.93e-03      2.08e-05    3.89e-05      9.14e-04    1.25e-03    1.1e-04
 756900      4.66e-03    5.96e-03      1.37e-04    1.17e-05      9.72e-04    1.26e-03    1.1e-04
 757000      5.70e-03    3.97e-03      1.59e-04    8.59e-06      1.19e-03    8.39e-04    1.1e-04
 757100      4.48e-03    6.02e-03      3.25e-04    5.42e-05      8.67e-04    1.27e-03    1.1e-04
 757200      5.58e-03    3.89e-03      4.26e-05    1.21e-04      1.18e-03    8.10e-04    1.1e-04
 757300      8.48e-03    9.66e-03      2.00e-04    6.61e-04      1.78e-03    1.89e-03    1.1e-04
 757400      6.59e-03    8.25e-03      4.91e-04    3.30e-04      1.27e-03    1.70e-03    1.1e-04
 757500      4.74e-03    5.96e-03      2.06e-04    2.32e-04      9.74e-04    1.23e-03    1.1e-04
 757600      3.96e-03    1.05e-02      1.76e-04    9.64e-06      8.12e-04    2.22e-03    1.1e-04
 757700      7.12e-03    6.31e-03      1.63e-04    4.65e-05      1.49e-03    1.33e-03    1.1e-04
 757800      6.86e-03    9.03e-03      1.63e-04    1.99e-04      1.44e-03    1.90e-03    1.1e-04
 757900      4.60e-03    5.07e-03      3.93e-04    2.51e-05      8.55e-04    1.07e-03    1.1e-04
 758000      1.03e-02    4.24e-03      1.83e-04    3.67e-04      2.18e-03    7.85e-04    1.1e-04
 758100      4.47e-03    7.08e-03      4.24e-04    7.26e-04      8.00e-04    1.23e-03    1.1e-04
 758200      7.37e-03    6.93e-03      2.19e-04    5.39e-04      1.54e-03    1.32e-03    1.1e-04
 758300      5.82e-03    8.60e-03      6.33e-04    5.03e-04      9.76e-04    1.72e-03    1.1e-04
 758400      5.86e-03    7.90e-03      2.06e-04    1.26e-04      1.22e-03    1.67e-03    1.1e-04
 758500      7.59e-03    1.15e-02      2.27e-04    1.37e-04      1.58e-03    2.43e-03    1.1e-04
 758600      4.98e-03    5.96e-03      3.00e-04    8.28e-05      9.93e-04    1.26e-03    1.1e-04
 758700      6.25e-03    4.18e-03      3.74e-04    2.81e-04      1.25e-03    8.20e-04    1.1e-04
 758800      9.60e-03    3.70e-03      8.76e-05    6.13e-05      2.03e-03    7.80e-04    1.1e-04
 758900      7.54e-03    4.27e-03      2.27e-04    2.69e-04      1.57e-03    8.45e-04    1.1e-04
 759000      7.13e-03    3.61e-03      2.53e-04    7.50e-05      1.48e-03    7.59e-04    1.1e-04
 759100      7.37e-03    4.33e-03      1.87e-04    4.03e-05      1.54e-03    9.15e-04    1.1e-04
 759200      6.72e-03    4.88e-03      1.09e-04    2.19e-04      1.42e-03    1.00e-03    1.1e-04
 759300      7.43e-03    5.07e-03      3.74e-04    8.05e-05      1.51e-03    1.07e-03    1.1e-04
 759400      6.28e-03    5.96e-03      4.37e-04    2.91e-05      1.22e-03    1.26e-03    1.1e-04
 759500      4.35e-03    4.68e-03      2.73e-04    3.97e-04      8.61e-04    8.71e-04    1.1e-04
 759600      5.01e-03    8.09e-03      4.47e-04    5.06e-04      9.18e-04    1.61e-03    1.1e-04
 759700      5.82e-03    5.35e-03      4.02e-04    5.15e-04      1.14e-03    9.54e-04    1.1e-04
 759800      5.44e-03    7.00e-03      6.74e-04    7.37e-04      8.30e-04    1.20e-03    1.1e-04
 759900      5.19e-03    5.71e-03      2.70e-05    3.80e-06      1.10e-03    1.21e-03    1.1e-04
 760000      5.80e-03    1.07e-02      3.29e-04    1.65e-04      1.19e-03    2.31e-03    1.0e-04
 760100      4.19e-03    5.30e-03      9.69e-05    1.56e-04      9.00e-04    1.13e-03    1.0e-04
 760200      8.65e-03    4.36e-03      2.45e-04    1.87e-04      1.85e-03    9.19e-04    1.0e-04
 760300      4.14e-03    5.45e-03      8.21e-05    6.20e-06      8.93e-04    1.18e-03    1.0e-04
 760400      5.22e-03    8.43e-03      4.56e-04    6.12e-04      9.86e-04    1.67e-03    1.0e-04
 760500      5.96e-03    5.72e-03      3.09e-04    3.97e-04      1.24e-03    1.14e-03    1.0e-04
 760600      6.99e-03    4.24e-03      4.74e-04    3.66e-04      1.40e-03    8.06e-04    1.0e-04
 760700      9.19e-03    1.07e-02      8.66e-05    1.05e-04      1.99e-03    2.31e-03    1.0e-04
 760800      5.72e-03    4.45e-03      2.65e-04    3.91e-04      1.20e-03    8.41e-04    1.0e-04
 760900      8.17e-03    5.17e-03      5.66e-04    6.15e-04      1.63e-03    8.36e-04    1.0e-04
 761000      5.36e-03    6.45e-03      3.70e-04    2.15e-04      1.07e-03    1.38e-03    1.0e-04
 761100      7.19e-03    5.34e-03      2.07e-05    3.17e-04      1.56e-03    1.09e-03    1.0e-04
 761200      6.70e-03    5.72e-03      5.63e-04    3.26e-04      1.28e-03    1.18e-03    1.0e-04
 761300      3.97e-03    6.08e-03      1.53e-04    2.87e-04      8.41e-04    1.27e-03    1.0e-04
 761400      5.78e-03    7.38e-03      1.53e-05    4.19e-04      1.25e-03    1.52e-03    1.0e-04
 761500      3.87e-03    7.32e-03      2.19e-04    2.40e-04      7.95e-04    1.56e-03    1.0e-04
 761600      3.93e-03    8.16e-03      2.02e-05    2.27e-04      8.53e-04    1.75e-03    1.0e-04
 761700      5.97e-03    6.90e-03      3.62e-04    5.99e-04      1.22e-03    1.31e-03    1.0e-04
 761800      3.88e-03    8.83e-03      7.56e-05    1.24e-04      8.37e-04    1.91e-03    1.0e-04
 761900      6.09e-03    5.63e-03      3.34e-04    2.91e-04      1.26e-03    1.17e-03    1.0e-04
 762000      3.83e-03    5.37e-03      1.05e-04    2.51e-05      8.21e-04    1.16e-03    1.0e-04
 762100      5.22e-03    6.69e-03      4.33e-04    6.69e-04      1.00e-03    1.20e-03    1.0e-04
 762200      8.63e-03    5.08e-03      1.36e-05    5.22e-05      1.87e-03    1.10e-03    1.0e-04
 762300      8.56e-03    5.58e-03      9.10e-04    3.48e-04      1.49e-03    1.14e-03    1.0e-04
 762400      4.03e-03    5.15e-03      2.74e-04    3.17e-04      8.09e-04    1.05e-03    1.0e-04
 762500      6.90e-03    5.26e-03      2.00e-04    9.73e-05      1.48e-03    1.13e-03    1.0e-04
 762600      9.83e-03    4.83e-03      5.90e-04    2.49e-05      2.01e-03    1.05e-03    1.0e-04
 762700      4.54e-03    4.72e-03      9.85e-05    8.40e-05      9.78e-04    1.02e-03    1.0e-04
 762800      7.97e-03    5.61e-03      1.59e-04    1.74e-04      1.72e-03    1.20e-03    1.0e-04
 762900      6.17e-03    6.09e-03      1.97e-04    1.19e-04      1.32e-03    1.31e-03    1.0e-04
 763000      4.74e-03    4.27e-03      3.73e-04    1.40e-04      9.22e-04    9.10e-04    1.0e-04
 763100      6.60e-03    5.14e-03      4.15e-04    5.98e-05      1.34e-03    1.11e-03    1.0e-04
 763200      6.32e-03    5.44e-03      3.86e-05    2.46e-04      1.37e-03    1.14e-03    1.0e-04
 763300      4.24e-03    8.04e-03      1.66e-04    2.72e-04      8.97e-04    1.71e-03    1.0e-04
 763400      4.41e-03    4.12e-03      2.33e-04    7.81e-05      9.15e-04    8.88e-04    1.0e-04
 763500      6.02e-03    7.28e-03      3.17e-04    2.83e-04      1.25e-03    1.54e-03    1.0e-04
 763600      5.10e-03    5.06e-03      2.76e-05    2.70e-04      1.11e-03    1.05e-03    1.0e-04
 763700      4.60e-03    1.72e-03      8.63e-06    8.23e-05      9.97e-04    3.60e-04    1.0e-04
 763800      4.74e-03    4.12e-03      3.29e-04    2.05e-04      9.47e-04    8.58e-04    1.0e-04
 763900      4.45e-03    7.90e-03      3.92e-04    7.24e-04      8.39e-04    1.47e-03    1.0e-04
 764000      6.59e-03    5.72e-03      1.46e-04    6.25e-04      1.42e-03    9.82e-04    1.0e-04
 764100      4.62e-03    4.74e-03      5.06e-05    9.42e-06      1.00e-03    1.03e-03    1.0e-04
 764200      6.85e-03    5.45e-03      3.80e-04    2.80e-05      1.41e-03    1.18e-03    1.0e-04
 764300      7.02e-03    4.25e-03      3.39e-05    3.18e-04      1.52e-03    8.37e-04    1.0e-04
 764400      6.97e-03    6.50e-03      5.73e-04    8.47e-05      1.34e-03    1.41e-03    1.0e-04
 764500      6.60e-03    4.84e-03      2.74e-04    2.67e-04      1.39e-03    9.99e-04    1.0e-04
 764600      7.85e-03    6.19e-03      2.66e-04    4.84e-04      1.67e-03    1.21e-03    1.0e-04
 764700      8.91e-03    5.81e-03      1.54e-04    1.90e-05      1.92e-03    1.26e-03    1.0e-04
 764800      5.99e-03    7.00e-03      5.32e-04    3.19e-04      1.13e-03    1.47e-03    1.0e-04
 764900      6.26e-03    3.66e-03      6.09e-05    7.30e-05      1.36e-03    7.88e-04    1.0e-04
 765000      6.69e-03    5.57e-03      3.03e-05    9.24e-05      1.45e-03    1.20e-03    1.0e-04
 765100      5.22e-03    6.43e-03      5.61e-04    4.04e-04      9.04e-04    1.30e-03    1.0e-04
 765200      4.57e-03    4.83e-03      2.21e-04    4.38e-04      9.55e-04    9.01e-04    1.0e-04
 765300      4.58e-03    6.14e-03      3.31e-04    2.56e-04      9.09e-04    1.30e-03    1.0e-04
 765400      5.79e-03    5.29e-03      8.69e-05    9.48e-05      1.25e-03    1.14e-03    1.0e-04
 765500      4.09e-03    5.32e-03      2.15e-04    2.27e-04      8.48e-04    1.12e-03    1.0e-04
 765600      5.99e-03    6.13e-03      6.44e-04    3.44e-04      1.04e-03    1.26e-03    1.0e-04
 765700      5.43e-03    4.20e-03      2.46e-04    3.31e-04      1.14e-03    8.18e-04    1.0e-04
 765800      5.01e-03    4.14e-03      5.94e-05    4.42e-05      1.08e-03    8.97e-04    1.0e-04
 765900      7.56e-03    3.85e-03      1.70e-05    2.08e-04      1.64e-03    7.96e-04    1.0e-04
 766000      7.26e-03    9.70e-03      7.58e-04    4.09e-04      1.28e-03    2.04e-03    1.0e-04
 766100      5.78e-03    3.51e-03      1.01e-05    2.18e-04      1.25e-03    7.15e-04    1.0e-04
 766200      6.66e-03    5.67e-03      1.79e-04    1.18e-04      1.43e-03    1.22e-03    1.0e-04
 766300      4.17e-03    6.84e-03      1.86e-04    9.00e-05      8.75e-04    1.48e-03    1.0e-04
 766400      9.66e-03    7.99e-03      1.33e-03    1.20e-03      1.33e-03    9.39e-04    1.0e-04
 766500      5.64e-03    6.38e-03      5.31e-05    1.31e-04      1.22e-03    1.37e-03    1.0e-04
 766600      4.77e-03    5.56e-03      2.51e-04    4.61e-04      9.90e-04    1.07e-03    1.0e-04
 766700      6.47e-03    5.67e-03      3.58e-04    3.27e-04      1.33e-03    1.16e-03    1.0e-04
 766800      4.50e-03    4.34e-03      1.69e-04    3.00e-04      9.54e-04    8.69e-04    1.0e-04
 766900      4.33e-03    5.02e-03      6.72e-05    1.11e-04      9.35e-04    1.08e-03    1.0e-04
 767000      7.18e-03    5.78e-03      3.56e-04    2.79e-04      1.50e-03    1.21e-03    1.0e-04
 767100      4.65e-03    4.92e-03      1.02e-05    1.29e-04      1.01e-03    1.06e-03    1.0e-04
 767200      6.08e-03    4.86e-03      2.23e-04    3.45e-04      1.29e-03    9.66e-04    1.0e-04
 767300      5.71e-03    5.20e-03      2.44e-04    1.48e-04      1.20e-03    1.11e-03    1.0e-04
 767400      5.15e-03    4.06e-03      1.59e-04    7.02e-05      1.10e-03    8.76e-04    1.0e-04
 767500      8.12e-03    6.35e-03      4.90e-04    7.91e-04      1.66e-03    9.88e-04    1.0e-04
 767600      8.67e-03    2.91e-03      6.21e-04    5.75e-05      1.72e-03    6.26e-04    1.0e-04
 767700      8.86e-03    4.46e-03      6.58e-04    2.71e-04      1.75e-03    9.10e-04    1.0e-04
 767800      9.35e-03    4.76e-03      2.96e-04    2.10e-04      2.00e-03    1.00e-03    1.0e-04
 767900      6.58e-03    6.52e-03      2.76e-04    2.69e-04      1.39e-03    1.38e-03    1.0e-04
 768000      7.86e-03    5.15e-03      7.87e-04    4.87e-04      1.41e-03    9.47e-04    1.0e-04
 768100      5.19e-03    5.94e-03      4.11e-04    4.23e-05      1.01e-03    1.29e-03    1.0e-04
 768200      5.04e-03    6.39e-03      5.85e-04    5.06e-04      8.29e-04    1.24e-03    1.0e-04
 768300      6.84e-03    4.97e-03      4.82e-04    4.67e-04      1.36e-03    9.16e-04    1.0e-04
 768400      1.00e-02    5.24e-03      5.95e-04    2.86e-04      2.06e-03    1.08e-03    1.0e-04
 768500      8.21e-03    5.57e-03      5.83e-04    5.36e-04      1.63e-03    1.02e-03    1.0e-04
 768600      3.97e-03    4.07e-03      4.25e-07    5.12e-05      8.61e-04    8.80e-04    1.0e-04
 768700      4.72e-03    1.16e-02      2.53e-04    1.91e-04      9.76e-04    2.50e-03    1.0e-04
 768800      4.68e-03    1.14e-02      3.68e-04    7.93e-05      9.11e-04    2.47e-03    1.0e-04
