#  step      rmse_val    rmse_trn    rmse_e_val  rmse_e_trn    rmse_f_val  rmse_f_trn         lr
# If there is no available reference data, rmse_*_{val,trn} will print nan
1585900      1.14e-03    1.74e-03      8.62e-05    8.69e-05      9.00e-04    1.47e-03    1.5e-06
1586000      1.04e-03    1.21e-03      2.38e-06    1.21e-04      9.15e-04    8.79e-04    1.5e-06
1586100      1.23e-03    1.41e-03      1.19e-04    4.69e-05      9.01e-04    1.21e-03    1.5e-06
1586200      2.00e-03    1.46e-03      1.40e-04    8.87e-05      1.61e-03    1.21e-03    1.5e-06
1586300      1.55e-03    1.61e-03      4.63e-05    2.82e-05      1.34e-03    1.40e-03    1.5e-06
1586400      2.41e-03    1.57e-03      1.81e-04    3.81e-05      1.91e-03    1.36e-03    1.5e-06
1586500      9.40e-04    1.52e-03      2.66e-05    1.69e-04      8.13e-04    1.04e-03    1.5e-06
1586600      1.54e-03    1.05e-03      2.80e-05    5.75e-05      1.34e-03    8.78e-04    1.5e-06
1586700      1.55e-03    2.52e-03      4.53e-06    1.14e-04      1.36e-03    2.13e-03    1.5e-06
1586800      1.47e-03    1.35e-03      1.03e-04    8.89e-05      1.18e-03    1.10e-03    1.5e-06
1586900      1.12e-03    1.52e-03      1.11e-04    1.01e-04      8.15e-04    1.23e-03    1.5e-06
1587000      2.03e-03    2.55e-03      1.96e-04    2.05e-05      1.49e-03    2.23e-03    1.5e-06
1587100      1.60e-03    1.47e-03      4.35e-05    1.42e-04      1.39e-03    1.07e-03    1.5e-06
1587200      1.15e-03    1.01e-03      2.98e-05    2.27e-06      9.97e-04    8.89e-04    1.5e-06
1587300      1.33e-03    1.44e-03      5.97e-05    7.04e-05      1.13e-03    1.21e-03    1.5e-06
1587400      1.81e-03    2.10e-03      1.84e-04    1.93e-04      1.29e-03    1.58e-03    1.5e-06
1587500      1.01e-03    9.95e-04      1.17e-05    6.19e-05      8.86e-04    8.17e-04    1.5e-06
1587600      1.24e-03    1.48e-03      1.27e-04    5.95e-05      8.80e-04    1.27e-03    1.5e-06
1587700      1.41e-03    1.59e-03      2.29e-06    1.81e-04      1.24e-03    1.06e-03    1.5e-06
1587800      1.32e-03    1.48e-03      9.46e-06    6.17e-05      1.16e-03    1.26e-03    1.5e-06
1587900      2.23e-03    1.20e-03      1.56e-04    1.18e-04      1.79e-03    8.79e-04    1.5e-06
1588000      1.20e-03    1.28e-03      1.10e-04    1.49e-04      9.00e-04    8.43e-04    1.5e-06
1588100      1.47e-03    1.42e-03      7.17e-05    4.60e-05      1.24e-03    1.22e-03    1.5e-06
1588200      1.10e-03    1.71e-03      6.28e-05    5.66e-05      9.16e-04    1.47e-03    1.5e-06
1588300      1.28e-03    1.41e-03      4.91e-06    3.71e-05      1.12e-03    1.23e-03    1.5e-06
1588400      1.37e-03    1.05e-03      4.07e-05    9.18e-05      1.19e-03    7.97e-04    1.5e-06
1588500      2.20e-03    1.64e-03      1.44e-04    6.04e-05      1.79e-03    1.41e-03    1.5e-06
1588600      1.55e-03    1.55e-03      2.92e-05    2.92e-05      1.35e-03    1.35e-03    1.5e-06
1588700      1.07e-03    1.68e-03      5.84e-05    2.43e-04      8.93e-04    8.52e-04    1.5e-06
1588800      2.11e-03    9.58e-04      1.84e-04    4.19e-05      1.61e-03    8.13e-04    1.5e-06
1588900      1.66e-03    1.29e-03      8.19e-05    1.27e-04      1.40e-03    9.43e-04    1.5e-06
1589000      1.15e-03    1.20e-03      9.95e-05    9.03e-05      8.79e-04    9.56e-04    1.5e-06
1589100      1.18e-03    2.08e-03      5.41e-05    1.07e-04      9.99e-04    1.74e-03    1.5e-06
1589200      1.07e-03    2.85e-03      9.32e-05    2.91e-05      8.15e-04    2.50e-03    1.5e-06
1589300      1.55e-03    1.95e-03      4.55e-05    1.01e-04      1.34e-03    1.63e-03    1.5e-06
1589400      1.53e-03    2.29e-03      2.80e-05    6.91e-05      1.34e-03    1.98e-03    1.5e-06
1589500      2.54e-03    9.31e-04      2.35e-04    3.85e-05      1.90e-03    7.94e-04    1.5e-06
1589600      1.91e-03    1.15e-03      1.54e-04    1.18e-04      1.49e-03    8.16e-04    1.5e-06
1589700      1.69e-03    1.63e-03      1.48e-04    5.67e-05      1.29e-03    1.40e-03    1.5e-06
1589800      1.38e-03    1.48e-03      7.76e-05    1.23e-04      1.14e-03    1.14e-03    1.5e-06
1589900      9.29e-04    2.58e-03      9.77e-06    2.46e-04      8.13e-04    1.90e-03    1.5e-06
1590000      1.40e-03    1.53e-03      1.15e-05    1.56e-04      1.24e-03    1.10e-03    1.4e-06
1590100      1.51e-03    1.49e-03      1.25e-04    3.32e-05      1.18e-03    1.30e-03    1.4e-06
1590200      9.29e-04    1.57e-03      1.93e-05    1.25e-04      8.13e-04    1.24e-03    1.4e-06
1590300      1.16e-03    1.42e-03      1.06e-04    2.48e-05      8.78e-04    1.24e-03    1.4e-06
1590400      2.16e-03    1.04e-03      1.26e-04    5.61e-05      1.80e-03    8.72e-04    1.4e-06
1590500      1.28e-03    1.36e-03      2.39e-05    3.32e-05      1.13e-03    1.18e-03    1.4e-06
1590600      9.79e-04    1.11e-03      5.72e-05    7.59e-06      8.15e-04    9.82e-04    1.4e-06
1590700      1.04e-03    1.34e-03      3.16e-06    9.35e-05      9.14e-04    1.09e-03    1.4e-06
1590800      1.53e-03    1.14e-03      3.23e-05    1.91e-05      1.34e-03    1.00e-03    1.4e-06
1590900      1.64e-03    1.03e-03      1.28e-04    8.78e-05      1.30e-03    7.96e-04    1.4e-06
1591000      2.57e-03    1.49e-03      2.52e-04    1.03e-04      1.89e-03    1.21e-03    1.4e-06
1591100      1.54e-03    1.38e-03      1.08e-05    1.18e-04      1.36e-03    1.06e-03    1.4e-06
1591200      1.21e-03    2.54e-03      7.65e-05    3.60e-06      9.98e-04    2.24e-03    1.4e-06
1591300      1.29e-03    1.69e-03      1.38e-04    1.82e-04      9.03e-04    1.18e-03    1.4e-06
1591400      1.02e-03    1.41e-03      1.53e-05    3.51e-05      8.92e-04    1.23e-03    1.4e-06
1591500      1.54e-03    5.76e-04      3.45e-05    5.32e-05      1.34e-03    4.33e-04    1.4e-06
1591600      1.97e-03    2.54e-03      1.24e-04    2.81e-05      1.62e-03    2.23e-03    1.4e-06
1591700      2.06e-03    1.06e-03      2.09e-04    9.17e-05      1.49e-03    8.15e-04    1.4e-06
1591800      1.59e-03    1.39e-03      2.97e-05    5.18e-05      1.39e-03    1.20e-03    1.4e-06
1591900      1.32e-03    1.87e-03      3.71e-05    4.54e-05      1.15e-03    1.64e-03    1.4e-06
1592000      1.45e-03    1.03e-03      9.64e-05    5.22e-05      1.18e-03    8.74e-04    1.4e-06
1592100      1.29e-03    2.47e-03      1.59e-04    1.76e-04      8.17e-04    1.99e-03    1.4e-06
1592200      9.28e-04    2.01e-03      1.84e-05    1.91e-04      8.13e-04    1.49e-03    1.4e-06
1592300      1.15e-03    1.66e-03      3.55e-05    8.13e-05      1.00e-03    1.40e-03    1.4e-06
1592400      1.77e-03    1.44e-03      1.75e-04    2.61e-05      1.29e-03    1.26e-03    1.4e-06
1592500      2.40e-03    1.40e-03      1.84e-04    6.41e-06      1.90e-03    1.24e-03    1.4e-06
1592600      1.31e-03    1.27e-03      1.43e-04    1.09e-04      9.04e-04    9.83e-04    1.4e-06
1592700      1.40e-03    1.55e-03      4.04e-06    2.50e-05      1.23e-03    1.36e-03    1.4e-06
1592800      1.55e-03    1.56e-03      4.46e-05    1.31e-04      1.35e-03    1.21e-03    1.4e-06
1592900      1.92e-03    1.48e-03      1.62e-04    8.07e-05      1.49e-03    1.24e-03    1.4e-06
1593000      1.55e-03    1.68e-03      2.96e-05    4.02e-05      1.36e-03    1.47e-03    1.4e-06
1593100      1.03e-03    2.55e-03      4.60e-05    4.78e-05      8.81e-04    2.23e-03    1.4e-06
1593200      1.93e-03    2.36e-03      1.05e-04    1.18e-04      1.62e-03    1.99e-03    1.4e-06
1593300      1.58e-03    1.19e-03      8.07e-05    2.89e-05      1.33e-03    1.04e-03    1.4e-06
1593400      2.12e-03    1.71e-03      1.06e-04    9.66e-05      1.80e-03    1.43e-03    1.4e-06
1593500      1.05e-03    2.83e-03      2.25e-05    1.45e-05      9.15e-04    2.50e-03    1.4e-06
1593600      1.30e-03    1.95e-03      4.33e-05    2.13e-04      1.13e-03    1.36e-03    1.4e-06
1593700      1.32e-03    1.25e-03      4.05e-05    7.39e-05      1.15e-03    1.04e-03    1.4e-06
1593800      1.34e-03    1.24e-03      1.59e-04    4.98e-05      8.80e-04    1.06e-03    1.4e-06
1593900      1.58e-03    1.30e-03      1.83e-05    8.02e-05      1.39e-03    1.07e-03    1.4e-06
1594000      1.57e-03    2.75e-03      6.46e-05    3.03e-04      1.34e-03    1.89e-03    1.4e-06
1594100      9.24e-04    1.40e-03      7.65e-06    2.06e-05      8.13e-04    1.23e-03    1.4e-06
1594200      1.46e-03    1.06e-03      6.56e-05    6.46e-05      1.24e-03    8.77e-04    1.4e-06
1594300      1.55e-03    1.92e-03      2.92e-05    2.01e-04      1.36e-03    1.36e-03    1.4e-06
1594400      1.91e-03    1.24e-03      1.56e-04    1.24e-04      1.49e-03    9.02e-04    1.4e-06
1594500      1.81e-03    1.07e-03      1.87e-04    2.51e-05      1.29e-03    9.35e-04    1.4e-06
1594600      1.00e-03    1.66e-03      1.31e-05    2.07e-04      8.79e-04    1.04e-03    1.4e-06
1594700      1.97e-03    1.52e-03      1.28e-04    1.34e-05      1.62e-03    1.34e-03    1.4e-06
1594800      1.43e-03    1.39e-03      8.41e-05    1.08e-04      1.18e-03    1.10e-03    1.4e-06
1594900      2.56e-03    1.55e-03      2.44e-04    2.49e-05      1.90e-03    1.36e-03    1.4e-06
1595000      1.28e-03    1.39e-03      1.46e-05    1.09e-04      1.13e-03    1.10e-03    1.4e-06
1595100      1.09e-03    8.19e-04      8.04e-05    1.02e-04      8.78e-04    5.10e-04    1.4e-06
1595200      1.04e-03    1.51e-03      8.44e-05    1.02e-04      8.15e-04    1.23e-03    1.4e-06
1595300      1.05e-03    1.57e-03      3.25e-05    1.84e-04      9.15e-04    1.04e-03    1.4e-06
1595400      2.14e-03    1.24e-03      1.18e-04    9.64e-05      1.80e-03    9.81e-04    1.4e-06
1595500      1.34e-03    1.46e-03      5.59e-05    7.48e-05      1.14e-03    1.23e-03    1.4e-06
1595600      1.22e-03    2.09e-03      1.17e-04    3.08e-05      9.02e-04    1.84e-03    1.4e-06
1595700      1.53e-03    1.29e-03      2.50e-05    2.93e-05      1.34e-03    1.13e-03    1.4e-06
1595800      1.61e-03    1.85e-03      5.53e-05    1.13e-04      1.39e-03    1.53e-03    1.4e-06
1595900      1.15e-03    1.52e-03      3.20e-05    1.87e-05      1.00e-03    1.34e-03    1.4e-06
1596000      1.11e-03    1.40e-03      6.99e-05    7.95e-05      9.17e-04    1.17e-03    1.4e-06
1596100      1.47e-03    1.84e-03      7.07e-05    1.28e-04      1.24e-03    1.49e-03    1.4e-06
1596200      1.59e-03    1.29e-03      4.00e-05    2.45e-05      1.39e-03    1.13e-03    1.4e-06
1596300      2.00e-03    1.14e-03      1.41e-04    2.98e-05      1.62e-03    9.98e-04    1.4e-06
1596400      1.39e-03    1.26e-03      9.20e-05    4.36e-05      1.14e-03    1.09e-03    1.4e-06
1596500      1.14e-03    1.50e-03      1.19e-04    4.76e-05      8.16e-04    1.30e-03    1.4e-06
1596600      2.64e-03    2.64e-03      2.70e-04    2.70e-04      1.89e-03    1.89e-03    1.4e-06
1596700      9.27e-04    1.52e-03      1.65e-05    7.54e-05      8.13e-04    1.29e-03    1.4e-06
1596800      1.54e-03    2.31e-03      2.78e-05    6.69e-05      1.35e-03    2.01e-03    1.4e-06
1596900      1.03e-03    1.37e-03      3.95e-05    1.48e-04      8.87e-04    9.61e-04    1.4e-06
1597000      2.12e-03    1.85e-03      1.06e-04    3.30e-06      1.80e-03    1.63e-03    1.4e-06
1597100      1.04e-03    1.16e-03      5.20e-05    7.06e-05      8.77e-04    9.63e-04    1.4e-06
1597200      1.92e-03    2.31e-03      1.60e-04    7.06e-05      1.49e-03    2.00e-03    1.4e-06
1597300      1.45e-03    1.01e-03      9.87e-05    1.47e-05      1.18e-03    8.84e-04    1.4e-06
1597400      1.52e-03    1.21e-03      1.98e-05    9.93e-05      1.34e-03    9.40e-04    1.4e-06
1597500      1.53e-03    1.53e-03      3.39e-05    1.68e-04      1.34e-03    1.06e-03    1.4e-06
1597600      1.28e-03    1.04e-03      2.49e-05    7.48e-05      1.12e-03    8.38e-04    1.4e-06
1597700      1.25e-03    2.29e-03      1.28e-04    6.47e-05      9.03e-04    2.00e-03    1.4e-06
1597800      1.14e-03    9.15e-04      1.81e-05    5.13e-05      1.00e-03    7.65e-04    1.4e-06
1597900      1.72e-03    1.97e-03      1.59e-04    1.29e-04      1.29e-03    1.61e-03    1.4e-06
1598000      2.35e-03    1.25e-03      1.64e-04    9.34e-05      1.91e-03    9.95e-04    1.4e-06
1598100      1.08e-03    1.08e-03      5.06e-05    5.06e-05      9.16e-04    9.16e-04    1.4e-06
1598200      2.00e-03    2.31e-03      1.90e-04    1.01e-04      1.49e-03    1.98e-03    1.4e-06
1598300      2.17e-03    1.44e-03      2.08e-04    9.42e-05      1.61e-03    1.18e-03    1.4e-06
1598400      1.36e-03    1.04e-03      7.52e-06    8.51e-05      1.19e-03    8.13e-04    1.4e-06
1598500      1.20e-03    1.60e-03      6.97e-05    2.25e-04      9.97e-04    8.48e-04    1.4e-06
1598600      1.34e-03    1.83e-03      5.59e-05    8.64e-05      1.15e-03    1.55e-03    1.4e-06
1598700      2.35e-03    1.65e-03      2.11e-04    1.91e-04      1.79e-03    1.10e-03    1.4e-06
1598800      1.80e-03    2.34e-03      1.82e-04    1.31e-04      1.30e-03    1.96e-03    1.4e-06
1598900      1.54e-03    9.29e-04      3.19e-05    5.87e-05      1.34e-03    7.64e-04    1.4e-06
1599000      1.45e-03    1.30e-03      6.29e-05    4.91e-05      1.24e-03    1.12e-03    1.4e-06
1599100      1.03e-03    1.59e-03      4.57e-05    1.28e-04      8.78e-04    1.25e-03    1.4e-06
1599200      1.31e-03    2.17e-03      4.77e-05    1.63e-04      1.13e-03    1.74e-03    1.4e-06
1599300      9.23e-04    9.35e-04      8.81e-06    4.75e-05      8.13e-04    7.89e-04    1.4e-06
1599400      1.21e-03    1.28e-03      1.13e-04    1.50e-04      9.02e-04    8.45e-04    1.4e-06
1599500      1.52e-03    1.46e-03      2.56e-06    4.93e-05      1.34e-03    1.27e-03    1.4e-06
1599600      1.59e-03    1.44e-03      5.94e-05    1.21e-05      1.37e-03    1.26e-03    1.4e-06
1599700      1.06e-03    2.32e-03      9.05e-05    1.19e-04      8.15e-04    1.96e-03    1.4e-06
1599800      1.58e-03    2.00e-03      2.00e-05    1.01e-04      1.39e-03    1.69e-03    1.4e-06
1599900      1.10e-03    1.08e-03      8.00e-05    1.61e-04      8.80e-04    5.09e-04    1.4e-06
1600000      1.00e-03    1.59e-03      2.77e-05    1.88e-04      8.76e-04    1.05e-03    1.4e-06
1600100      9.88e-04    2.04e-03      6.39e-05    9.64e-05      8.15e-04    1.74e-03    1.4e-06
1600200      9.28e-04    1.71e-03      2.52e-05    2.20e-04      8.13e-04    1.04e-03    1.4e-06
1600300      1.56e-03    1.08e-03      6.05e-05    3.19e-05      1.35e-03    9.43e-04    1.4e-06
1600400      1.85e-03    1.57e-03      4.58e-05    7.32e-05      1.62e-03    1.35e-03    1.4e-06
1600500      2.05e-03    1.42e-03      5.29e-05    5.83e-05      1.80e-03    1.22e-03    1.4e-06
1600600      1.00e-03    1.42e-03      1.02e-05    5.61e-05      8.85e-04    1.23e-03    1.4e-06
1600700      1.27e-03    1.43e-03      9.27e-06    1.89e-04      1.12e-03    8.47e-04    1.4e-06
1600800      1.31e-03    1.53e-03      3.24e-05    1.13e-04      1.15e-03    1.23e-03    1.4e-06
1600900      1.46e-03    1.33e-03      1.06e-04    8.75e-05      1.18e-03    1.09e-03    1.4e-06
1601000      1.04e-03    1.52e-03      1.98e-05    1.11e-04      9.15e-04    1.23e-03    1.4e-06
1601100      2.52e-03    1.08e-03      2.34e-04    1.00e-04      1.90e-03    8.16e-04    1.4e-06
1601200      1.52e-03    1.52e-03      9.23e-06    9.23e-06      1.34e-03    1.34e-03    1.4e-06
1601300      1.86e-03    1.12e-03      2.03e-04    5.55e-05      1.29e-03    9.57e-04    1.4e-06
1601400      1.57e-03    1.87e-03      1.49e-05    4.36e-05      1.39e-03    1.64e-03    1.4e-06
1601500      1.13e-03    2.29e-03      1.63e-06    6.22e-05      1.00e-03    2.01e-03    1.4e-06
1601600      1.51e-03    1.20e-03      2.03e-05    9.81e-05      1.34e-03    9.42e-04    1.4e-06
1601700      1.45e-03    1.27e-03      1.83e-04    7.74e-05      9.05e-04    1.06e-03    1.4e-06
1601800      1.43e-03    1.23e-03      5.25e-05    8.03e-05      1.24e-03    1.01e-03    1.4e-06
1601900      1.88e-03    1.88e-03      1.50e-04    1.50e-04      1.49e-03    1.49e-03    1.4e-06
1602000      1.53e-03    2.35e-03      4.34e-05    1.69e-04      1.34e-03    1.91e-03    1.4e-06
1602100      1.17e-03    2.39e-03      1.03e-04    1.51e-04      9.01e-04    1.98e-03    1.4e-06
1602200      1.28e-03    1.14e-03      2.68e-05    2.09e-05      1.13e-03    1.00e-03    1.4e-06
1602300      1.06e-03    1.18e-03      3.80e-05    3.32e-05      9.16e-04    1.04e-03    1.4e-06
1602400      2.05e-03    2.57e-03      1.67e-04    7.31e-05      1.61e-03    2.25e-03    1.4e-06
1602500      1.15e-03    1.53e-03      3.96e-05    7.69e-05      1.00e-03    1.30e-03    1.4e-06
1602600      1.39e-03    2.28e-03      6.88e-05    8.62e-05      1.19e-03    1.97e-03    1.4e-06
1602700      1.32e-03    1.24e-03      1.53e-04    9.37e-05      8.81e-04    9.95e-04    1.4e-06
1602800      1.02e-03    1.39e-03      4.18e-05    1.04e-05      8.82e-04    1.23e-03    1.4e-06
1602900      1.57e-03    1.09e-03      3.04e-05    3.97e-05      1.38e-03    9.45e-04    1.4e-06
1603000      9.19e-04    1.31e-03      1.06e-05    2.52e-05      8.13e-04    1.15e-03    1.4e-06
1603100      2.23e-03    1.47e-03      1.64e-04    6.36e-05      1.80e-03    1.26e-03    1.4e-06
1603200      1.89e-03    1.58e-03      2.12e-04    1.51e-04      1.29e-03    1.18e-03    1.4e-06
1603300      1.40e-03    1.32e-03      2.72e-05    1.40e-04      1.23e-03    9.36e-04    1.4e-06
1603400      1.30e-03    1.56e-03      3.61e-06    1.77e-04      1.15e-03    1.06e-03    1.4e-06
1603500      1.12e-03    1.68e-03      1.14e-04    4.57e-05      8.16e-04    1.47e-03    1.4e-06
1603600      1.99e-03    1.11e-03      1.88e-04    1.55e-05      1.49e-03    9.80e-04    1.4e-06
1603700      1.53e-03    1.48e-03      3.66e-06    1.53e-04      1.36e-03    1.06e-03    1.4e-06
1603800      2.60e-03    1.35e-03      2.62e-04    1.12e-04      1.90e-03    1.06e-03    1.4e-06
1603900      1.51e-03    1.43e-03      2.83e-06    6.89e-05      1.34e-03    1.22e-03    1.4e-06
1604000      1.74e-03    1.72e-03      1.68e-04    1.93e-04      1.29e-03    1.18e-03    1.4e-06
1604100      2.25e-03    1.65e-03      1.73e-04    1.37e-04      1.79e-03    1.29e-03    1.4e-06
1604200      1.57e-03    9.53e-04      1.45e-06    1.12e-04      1.39e-03    6.33e-04    1.4e-06
1604300      2.39e-03    1.59e-03      1.83e-04    1.40e-04      1.91e-03    1.23e-03    1.4e-06
1604400      1.00e-03    1.67e-03      7.19e-06    3.33e-05      8.85e-04    1.47e-03    1.4e-06
1604500      1.38e-03    1.40e-03      6.32e-05    5.93e-05      1.18e-03    1.20e-03    1.4e-06
1604600      1.18e-03    1.05e-03      1.30e-04    1.11e-06      8.16e-04    9.32e-04    1.4e-06
1604700      1.41e-03    2.26e-03      3.89e-05    6.42e-05      1.24e-03    1.98e-03    1.4e-06
1604800      1.30e-03    1.32e-03      1.28e-05    1.26e-04      1.15e-03    9.83e-04    1.4e-06
1604900      1.26e-03    1.53e-03      1.31e-04    2.33e-05      9.02e-04    1.35e-03    1.4e-06
1605000      1.04e-03    1.35e-03      5.88e-05    1.09e-04      8.77e-04    1.07e-03    1.4e-06
1605100      1.51e-03    1.73e-03      1.16e-05    5.34e-08      1.34e-03    1.54e-03    1.4e-06
1605200      1.03e-03    8.90e-04      7.34e-06    1.17e-05      9.15e-04    7.87e-04    1.4e-06
1605300      9.56e-04    2.06e-03      4.78e-05    1.35e-04      8.13e-04    1.69e-03    1.4e-06
1605400      2.07e-03    1.48e-03      2.15e-04    6.89e-05      1.49e-03    1.27e-03    1.4e-06
1605500      1.51e-03    1.92e-03      8.06e-06    1.63e-04      1.34e-03    1.49e-03    1.4e-06
1605600      1.28e-03    1.62e-03      1.80e-05    6.49e-05      1.13e-03    1.40e-03    1.4e-06
1605700      1.54e-03    1.68e-03      1.97e-05    7.13e-05      1.36e-03    1.44e-03    1.4e-06
1605800      1.98e-03    1.00e-03      1.36e-04    7.98e-06      1.62e-03    8.87e-04    1.4e-06
1605900      1.15e-03    1.36e-03      4.09e-05    8.62e-05      9.98e-04    1.12e-03    1.4e-06
1606000      1.53e-03    2.51e-03      2.54e-06    6.97e-06      1.36e-03    2.22e-03    1.4e-06
